sale_id,catalogue,category,elevation,segment,grade,tier,price_mid_lkr,region,text_crop_change,text_keywords,temperature_2m_mean_mean,precipitation_sum_total_lag1,sunshine_duration_total_lag1,temperature_2m_mean_mean_lag1,precipitation_sum_total_lag2,sunshine_duration_total_lag2,temperature_2m_mean_mean_lag2,precipitation_sum_total_lag3,sunshine_duration_total_lag3,temperature_2m_mean_mean_lag3,sale_number,sale_year,sale_date_raw,avg_weather_severity,fx_usd
SALE_2024_11,dust,secondary_other,high,unknown,unknown,unknown,850.0,nuwara_eliya,unknown,sunny,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,27.2,245467.77,15.27,11,2024.0,12TH/13TH March 2024,1.67,263.3
SALE_2024_11,dust,secondary_other,medium,unknown,unknown,unknown,830.0,uva_udapussellawa,unknown,bright|misty|mist,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,10.4,285370.53,20.83,11,2024.0,12TH/13TH March 2024,1.67,263.3
SALE_2024_12,high_grown,below_best_western,high_grown,below_best_western,bop,unknown,1360.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,below_best_western,high_grown,below_best_western,bopf,unknown,1420.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,below_best_western,high_grown,below_best_western,pekoe_fbop,unknown,1230.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,below_best_western,high_grown,below_best_western,op,unknown,1100.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_uva,high_grown,best_uva,bop,unknown,1215.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_uva,high_grown,best_uva,bopf,unknown,1280.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_uva,high_grown,best_uva,pekoe_fbop,unknown,1755.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_uva,high_grown,best_uva,op,unknown,1310.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_western,high_grown,best_western,bop,unknown,1740.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_western,high_grown,best_western,bopf,unknown,1675.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_western,high_grown,best_western,pekoe_fbop,unknown,1605.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,best_western,high_grown,best_western,op,unknown,1360.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,bop1a_better,low,unknown,unknown,unknown,1135.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,bop1a_better,high,unknown,unknown,unknown,905.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,bop1a_better,medium,unknown,unknown,unknown,955.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,bop1a_other,low,unknown,unknown,unknown,,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,bop1a_other,high,unknown,unknown,unknown,760.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,bop1a_other,medium,unknown,unknown,unknown,765.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,brighter_udapussellawa,high_grown,brighter_udapussellawa,bop,unknown,1220.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,brighter_udapussellawa,high_grown,brighter_udapussellawa,bopf,unknown,1280.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,brighter_udapussellawa,high_grown,brighter_udapussellawa,pekoe_fbop,unknown,1615.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,brighter_udapussellawa,high_grown,brighter_udapussellawa,op,unknown,1260.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,brokens_good,low,unknown,unknown,unknown,1185.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,brokens_good,high,unknown,unknown,unknown,1090.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,brokens_good,medium,unknown,unknown,unknown,1115.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,brokens_other,low,unknown,unknown,unknown,690.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,brokens_other,high,unknown,unknown,unknown,705.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,brokens_other,medium,unknown,unknown,unknown,705.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_ctc_better,low,unknown,unknown,unknown,875.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_ctc_better,high,unknown,unknown,unknown,1060.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_ctc_better,medium,unknown,unknown,unknown,750.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_ctc_other,low,unknown,unknown,unknown,685.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_ctc_other,high,unknown,unknown,unknown,,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_ctc_other,medium,unknown,unknown,unknown,720.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_orthodox_better,low,unknown,unknown,unknown,980.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_orthodox_better,high,unknown,unknown,unknown,1190.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_orthodox_better,medium,unknown,unknown,unknown,930.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_orthodox_other,low,unknown,unknown,unknown,775.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_orthodox_other,high,unknown,unknown,unknown,835.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,off_grade,fannings_orthodox_other,medium,unknown,unknown,unknown,790.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,other_udapussellawa,high_grown,other_udapussellawa,bop,unknown,1000.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,other_udapussellawa,high_grown,other_udapussellawa,bopf,unknown,1040.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,other_udapussellawa,high_grown,other_udapussellawa,pekoe_fbop,unknown,1070.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,other_udapussellawa,high_grown,other_udapussellawa,op,unknown,940.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,plainer_western,high_grown,plainer_western,bop,unknown,1170.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,plainer_western,high_grown,plainer_western,bopf,unknown,1280.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,plainer_western,high_grown,plainer_western,pekoe_fbop,unknown,990.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,high_grown,plainer_western,high_grown,plainer_western,op,unknown,880.0,western_high,unknown,bright,21.39,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_ctc_better,low,unknown,unknown,unknown,1210.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_ctc_better,high,unknown,unknown,unknown,1210.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_ctc_better,medium,unknown,unknown,unknown,1170.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_ctc_other,low,unknown,unknown,unknown,1030.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_ctc_other,high,unknown,unknown,unknown,1050.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_ctc_other,medium,unknown,unknown,unknown,895.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_below_best,low,unknown,unknown,unknown,875.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_below_best,high,unknown,unknown,unknown,1130.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_below_best,medium,unknown,unknown,unknown,960.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_better,low,unknown,unknown,unknown,1020.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_better,high,unknown,unknown,unknown,1450.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_better,medium,unknown,unknown,unknown,1200.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_other,low,unknown,unknown,unknown,780.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_other,high,unknown,unknown,unknown,900.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,primary_orth_other,medium,unknown,unknown,unknown,805.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,secondary_better,low,unknown,unknown,unknown,1185.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,secondary_better,high,unknown,unknown,unknown,1150.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,secondary_better,medium,unknown,unknown,unknown,930.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,secondary_other,low,unknown,unknown,unknown,810.0,low_grown,decrease,unknown,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13.1,294507.48,27.26,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,secondary_other,high,unknown,unknown,unknown,875.0,nuwara_eliya,unknown,bright,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,7.9,294661.47,16.49,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_12,dust,secondary_other,medium,unknown,unknown,unknown,815.0,uva_udapussellawa,unknown,sunny|dry,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,5.8,291881.64,21.39,12,2024.0,19TH/20TH March 2024,2.33,272.06
SALE_2024_13,low_grown,bop,low_grown,unknown,bop,select_best,1900.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop,low_grown,unknown,bop,best,1525.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop,low_grown,unknown,bop,below_best,1350.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop,low_grown,unknown,bop,others,1150.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop1,low_grown,unknown,bop1,select_best,3200.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop1,low_grown,unknown,bop1,best,2150.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop1,low_grown,unknown,bop1,below_best,1525.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bop1,low_grown,unknown,bop1,others,1090.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,bop1a_better,low,unknown,unknown,unknown,1105.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,bop1a_better,high,unknown,unknown,unknown,890.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,bop1a_better,medium,unknown,unknown,unknown,905.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,bop1a_other,low,unknown,unknown,unknown,,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,bop1a_other,high,unknown,unknown,unknown,735.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,bop1a_other,medium,unknown,unknown,unknown,765.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bopf,low_grown,unknown,bopf,select_best,1575.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bopf,low_grown,unknown,bopf,best,950.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bopf,low_grown,unknown,bopf,below_best,825.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,bopf,low_grown,unknown,bopf,others,775.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,brokens_good,low,unknown,unknown,unknown,1175.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,brokens_good,high,unknown,unknown,unknown,1110.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,brokens_good,medium,unknown,unknown,unknown,1010.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,brokens_other,low,unknown,unknown,unknown,685.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,brokens_other,high,unknown,unknown,unknown,700.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,brokens_other,medium,unknown,unknown,unknown,690.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_ctc_better,low,unknown,unknown,unknown,1030.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_ctc_better,high,unknown,unknown,unknown,990.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_ctc_better,medium,unknown,unknown,unknown,860.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_ctc_other,low,unknown,unknown,unknown,705.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_ctc_other,high,unknown,unknown,unknown,,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_ctc_other,medium,unknown,unknown,unknown,710.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_orthodox_better,low,unknown,unknown,unknown,950.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_orthodox_better,high,unknown,unknown,unknown,1110.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_orthodox_better,medium,unknown,unknown,unknown,1060.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_orthodox_other,low,unknown,unknown,unknown,765.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_orthodox_other,high,unknown,unknown,unknown,835.0,nuwara_eliya,unknown,bright|showers,16.74,5.8,293255.6,16.96,6.5,285600.87,16.39,9.6,275861.03,15.53,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,off_grade,fannings_orthodox_other,medium,unknown,unknown,unknown,770.0,uva_udapussellawa,unknown,bright|showers,21.47,1.7,292461.88,22.09,1.0,284210.47,21.69,7.4,277365.38,20.86,13,2024.0,26TH/27TH March 2024,3.0,288.74
SALE_2024_13,low_grown,fbop,low_grown,unknown,fbop,select_best,2400.0,low_grown,maintained,showers,26.84,9.5,291875.74,27.21,13.4,265470.78,27.03,8.1,280926.06,27.24,13,2024.0,26TH/27TH March 2024,3.0,288.74
