sale_id,sale_number,sale_date_raw,sale_year,sale_month,source_file,extracted_at,total_lots,total_kgs,reprint_lots,reprint_quantity,settlement_10pct,settlement_buyers,settlement_sellers,commentary,sentiment_overall,sentiment_ex_estate,sentiment_low_grown,western_nuwara_eliya_weather_desc,western_nuwara_eliya_weather_score,uva_udapussellawa_weather_desc,uva_udapussellawa_weather_score,low_grown_weather_desc,low_grown_weather_score,crop_notes,avg_weather_severity,crop_nuwara_eliya_trend,crop_western_trend,crop_uva_trend,crop_low_grown_trend,private_sales_weekly_2026,private_sales_weekly_2025,private_sales_todate_2026,private_sales_todate_2025,public_auction_weekly_2026,public_auction_weekly_2025,public_auction_todate_2026,public_auction_todate_2025,forward_contracts_weekly_2026,forward_contracts_weekly_2025,forward_contracts_todate_2026,forward_contracts_todate_2025,total_sold_weekly_2026,total_sold_weekly_2025,total_sold_todate_2026,total_sold_todate_2025,fx_usd_2026,fx_usd_2025,fx_usd_2024,fx_gbp_2026,fx_gbp_2025,fx_gbp_2024,fx_eur_2026,fx_eur_2025,fx_eur_2024,fx_jpy_2026,fx_jpy_2025,fx_jpy_2024,sl_production_mkgs,sl_production_yoy_variance,gross_lkr_weekly_uva_high_2026,gross_lkr_weekly_uva_high_2025,gross_lkr_todate_uva_high_2026,gross_lkr_todate_uva_high_2025,gross_lkr_weekly_western_high_2026,gross_lkr_weekly_western_high_2025,gross_lkr_todate_western_high_2026,gross_lkr_todate_western_high_2025,gross_lkr_weekly_ctc_high_2026,gross_lkr_weekly_ctc_high_2025,gross_lkr_todate_ctc_high_2026,gross_lkr_todate_ctc_high_2025,gross_lkr_weekly_high_summary_2026,gross_lkr_weekly_high_summary_2025,gross_lkr_todate_high_summary_2026,gross_lkr_todate_high_summary_2025,gross_lkr_weekly_uva_medium_2026,gross_lkr_weekly_uva_medium_2025,gross_lkr_todate_uva_medium_2026,gross_lkr_todate_uva_medium_2025,gross_lkr_weekly_western_medium_2026,gross_lkr_weekly_western_medium_2025,gross_lkr_todate_western_medium_2026,gross_lkr_todate_western_medium_2025,gross_lkr_weekly_ctc_medium_2026,gross_lkr_weekly_ctc_medium_2025,gross_lkr_todate_ctc_medium_2026,gross_lkr_todate_ctc_medium_2025,gross_lkr_weekly_medium_summary_2026,gross_lkr_weekly_medium_summary_2025,gross_lkr_todate_medium_summary_2026,gross_lkr_todate_medium_summary_2025,gross_lkr_weekly_orthodox_low_2026,gross_lkr_weekly_orthodox_low_2025,gross_lkr_todate_orthodox_low_2026,gross_lkr_todate_orthodox_low_2025,gross_lkr_weekly_ctc_low_2026,gross_lkr_weekly_ctc_low_2025,gross_lkr_todate_ctc_low_2026,gross_lkr_todate_ctc_low_2025,gross_lkr_weekly_low_summary_2026,gross_lkr_weekly_low_summary_2025,gross_lkr_todate_low_summary_2026,gross_lkr_todate_low_summary_2025,gross_lkr_weekly_total_2026,gross_lkr_weekly_total_2025,gross_lkr_todate_total_2026,gross_lkr_todate_total_2025
UNKNOWN_Sale of 30 December 2025.pdf,50,,,,Sale of 30 December 2025.pdf,2026-03-19T23:49:08,8510.0,4201416.0,14.0,9311.0,02/01/2026,05/01/2026,06/01/2026,"The 50th and final sale of the year was conducted today (30 December 2026) following the re-scheduling of sales due to Cyclone Ditwah in late November. On account of a one-day Auction, offerings were restricted to 4.2 M/Kgs, of which Ex-Estate offerings comprised of 0.76 M/Kgs. Overall, a bearish market sentiment perhaps following the fewer number of working days from the previous week's auction. Quality of Ex-Estate offerings were barely maintained. Overall, a sharper decline for teas in the higher price bracket. Western BOP/BOPF's in the higher price bracket declined by up to Rs. 100 per kg and more for select high-priced teas. Most other teas on offer recorded a Rs. 20-40 per kg decline over the previous week's prices. The only exception would the Western High Grown 'BOP Special's' and 'PEK's' which were limited on offer and appreciated by up to Rs. 100 per kg. Low Growns totalled approximately 1.69 M/Kgs. Leafy, Semi-Leafy, Tippy and Premium categories met with fair demand. In the Leafy and Semi-Leafy catalogues, select BOP1's were firm, whilst the Best and Below Best together with the clean/bolder varieties were easier. Teas at the lower end maintained. High-priced OP1's were firm, whilst the Best, Below Best and teas at the bottom appreciated. OP's, in general, were lower. High-priced OPA's were easier, whilst the balance were irregular following quality. A few select Best PEK's appreciated on special inquiry, whilst the balance together with the Best were easier. Howev",-0.2143,-0.5,-0.1667,"Both regions reported bright weather throughout the week. All regions reported a decrease in the According to the Department of Meteorology, intermittent",1,The Uva and Uda Pussellawa regions reported bright mornings and occasional evening showers throughout the week. Showers are expected in both regions in the week ahead according to the Department of Meteorology.,3,"totalled approximately 1.69 M/Kgs. Leafy, Semi-Leafy, Tippy and Premium categories met with fair demand. In the Leafy and Semi-Leafy catalogues, select BOP1's were firm, whilst the Best and Below Best together with the clean/bolder varieties were eas",3,"AND WEATHER Page No 4 FOR THE PERIOD 23 - 30 December 2025 Crop Western/Nuwara Eliya Regions Both regions reported bright weather throughout the week. All regions reported a decrease in the According to the Department of Meteorology, intermittent crop intake. showers are expected in the Western and ",2.33,-1.0,-1.0,-1.0,-1.0,203558.0,177563.0,10575829.0,6523909.0,4877632.0,5356786.0,239324923.0,234486913.0,28000.0,92000.0,2358939.0,2576756.0,5109190.0,5626349.0,252259691.0,243587578.0,305.88,286.44,321.94,411.85,361.8,407.0,358.95,299.53,349.48,1.94,1.85,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_38_2025,38,29TH/30TH September 2025,2025.0,September,Sale of  29 & 30 September 2025.pdf,2026-03-20T00:07:46,10039.0,4865936.0,772.0,378620.0,03/10/2025,07/10/2025,08/10/2025,"Auctionofferingsdeclinedandtotalled4.8M/Kgs,thelowestonoffersinceSaleNo.16of22and24April2024(4.7M/Kgs). Ex-Estateofferingsweremaintainedaround0.6M/Kgs.ThelimitedavailabilityofHigh&MidGrownliquoringBOP/BOPF's continuedtosellwell,whilsttheLowGrowns/LargeLeafteasmetwithmixeddemand. IntheEx-Estatecatalogue,overallqualityofteaswerereasonablymaintainedandinthebackdropoflimitedavailability,there wasgooddemand. IntheBestWesterncategory,BOP's-Selectinvoices,wherequalitywasmaintained,werefirmanduptoRs.50perkgdearer, whilsttheotherswereirregularandeasierbyasimilarmargin.CorrespondingBOPF's-Selecthigh-pricedteaswereoften irregularandeasier,whilsttheotherswherequalitywasmaintainedwerefirmwithafewselectinvoicesappreciating followingspecialinquiry.IntheBelowBestcategory,selectimprovedBOP'sappreciatedbyRs.50perkgandmore,whilstthe otherswereirregularfollowingquality.CorrespondingBOPF's-ImprovedteasappreciatedbyRs.50perkgandmore,whilst theotherswerefirmanddearertoalesserextent.Atthelowerend,BOP/BOPF'sweremostlyfirmwithselectBOPFinvoices appreciatingbyuptoRs.20perkg.NuwaraEliyaBOP/BOPF'smostlysoldaroundlast.UdaPussellawaBOP'swereirregular. CorrespondingBOPF's-Cleanleaftypeswerefirm,whilsttheotherswereirregular.UvaBOP'sweremostlyunsoldduetoa lackofsuitablebids.CorrespondingBOPF'swerefirmandRs.20perkgdearerforthebettersorts,whilsttheotherswere lowerbyasimilarmarginandattimesunsold. High&MidGrownCTCteas-BP1'shadhardlyanyofferings,whilstthePF1'swerefirmandselectivelydearerbyRs.20perkg andmore.LowGr",0.1064,0.1064,0.0,The Western and Nuwara Eliya regions reported bright mornings and occasional evening showers throughout the The Western and Nuwara Eliya regions week. Intermittent showers are expected in both regions in reported a slight increase in the,3,Both regions reported bright weather and intermittent showers throughout the week. The Department of Meteorology expects rain in both regions in the week ahead.,3,regions maintained. Uva/Udapussellawa Regions Both regions reported bright weather and intermittent showers throughout the week. The Department of Meteorology expects rain in both regions in the week ahead. Low Growns Rain was reported in the Low Gro,3,AND WEATHER FOR THE PERIOD 24 - 29 September 2025 Crop Western/Nuwara Eliya Regions The Western and Nuwara Eliya regions reported bright mornings and occasional evening showers throughout the The Western and Nuwara Eliya regions week. Intermittent showers are expected in both regions in reported a s,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,298.76,299.71,318.73,400.06,398.63,389.17,348.99,331.33,337.85,1.99,2.07,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_34_2025,34,01ST/02ND September 2025,2025.0,September,Sale of 1 & 2 September 2025.pdf,2026-03-20T00:07:48,10619.0,5105188.0,1039.0,503557.0,04/09/2025,08/09/2025,09/09/2025,"Auctionofferingsdeclinedfurtherandtotalled5.1M/Kgsthisweek,ofwhichapproximately0.5M/Kgscomprisedofre-prints. Onceagain,improveddemandinthebackdropoflimitedavailability. Ex-Estateofferingstoowerelowertolastandtotalled0.64M/Kgs.OverallqualityofteasfromtheWestenslopeswere marginallyimproved,whilsttheNuwaraEliyas'/UdaPussellawas'wereirregular.Uvas'werelimitedtonon-seasonalteasthis week. FromtheWesternslopes,BestavailableBOP/BOPF'swereupbyRs.50perkgandRs.20-40perkgrespectively.IntheBelow Bestcategory,BOP'sgainedbyRs.20-40perkgandmore,whilstthecorrespondingBOPF'sgainedbyRs.50perkgandmore forselectinvoices.Atthelowerendofthemarket,BOP/BOPF'sgainedbyRs.50perkgandmoreforthecleanleaftypes. NuwaraEliyas'wereperhapstheonlydisappointingfeaturewheremostBOP/BOPF'sremainedunsold.UdaPussellawa BOP/BOPF'swereoftenfirmandRs.20-40perkgdearerthoughstillcontinuedtosellatthelowerendofthemarket.Uvas' hadnoseasonalteasonoffer,whilstothernon-seasonalBOP/BOPF'scontinuedtosellaroundlastweek'slevels. High&MediumGrownCTCteas-BP1'shadhardlyanyofferings.PF1's-Bettersortsweregenerallyfirmsubjecttoquality, whilstagreatermajorityofthepoorersortsatthelowerendofthemarketremainedunsold.CorrespondingLowGrowntypes continuedtosellwell. LessactivityfromshipperstotheUKandthecontinent,whilstshipperstoJapan,China,theCISandtheMiddleEastcontinued tooperatefairlyactively. LowGrownstotalledapproximately2.1M/Kgs.Allcategoriesmetwithfairdemand. IntheLeafyandSemi-Leafycatalogues,well-madeBOP1'swerefirm,whilsttheBelowBesttogeth",0.2432,0.2432,0.0,"Bright mornings and evening showers were reported in the Western and Nuwara Eliya regions throughout the week. The Western and Nuwara Eliya regions According to the Department of Meteorology, sporadic showers maintained the",3,The Uva and Uda Pussellawa regions reported sunny weather throughout the week. The Department of Meteorology expects showers in both regions in the week ahead.,3,"average for the month recorded an increase of Rs. 44.01 and USD 0.14 month on month, whilst against the corresponding average of August 2024 shows a decrease of Rs. 5.53 and USD 0.03. * All regions recorded negative variances during the period Januar",3,"AND WEATHER FOR THE PERIOD 27 August - 01 September 2025 Crop Western/Nuwara Eliya Regions Bright mornings and evening showers were reported in the Western and Nuwara Eliya regions throughout the week. The Western and Nuwara Eliya regions According to the Department of Meteorology, sporadic showers ",3.0,1.0,1.0,1.0,1.0,165981.0,82693.0,7111185.0,4186795.0,4541661.0,5030855.0,166249998.0,158312296.0,20000.0,96180.0,1615231.0,1433250.0,4727642.0,5209728.0,174976414.0,163932341.0,298.3,296.36,317.96,402.18,389.53,399.24,347.91,329.29,341.98,2.02,2.03,2.16,,,1078.53,1155.32,1038.76,1114.09,1159.31,1163.53,1093.72,1192.96,1101.42,1000.1,1071.21,1106.24,1128.35,1160.69,1075.71,1167.57,1097.71,1095.6,1068.68,1144.57,1015.67,1012.61,1004.38,1070.98,927.54,949.03,940.02,978.34,1039.68,1038.77,1025.62,1096.09,1314.25,1304.65,1260.54,1380.88,976.92,948.61,980.03,1002.99,1289.61,1280.84,1245.12,1356.55,1221.77,1212.16,1172.55,1271.55
SALE_06_2026,6,10TH/11TH February 2026,2026.0,February,Sale of 10 & 11 February 2026.pdf,2026-03-20T00:07:49,12252.0,5949847.0,2604.0,1265688.0,13/02/2026,17/02/2026,18/02/2026,"AuctionNo.6concludedtodayhadonofferatotalof5.9M/Kgsvis-à-visa6.1M/Kgsonofferthepreviousweek.Therewasfairgeneral demand.LowGrown/Leafyteasmetwithmixeddemand.HighGrownliquoringBOP/BOPF's-SeasonalWesternswitnessedimproved widespreaddemand,whilsttheotherswereasusual. Ex-Estateofferingsdroppedmarginallyandtotalledof0.7M/Kgs.QualityofWesternswereselectivelyimprovedandhadonofferafew seasonalinvoices. IntheBestWesterncategory,selectBOPinvoicesgainedsubstantiallybyRs.100perkgandmore,whilsttheotherswereirregularfollowing quality.CorrespondingBOPF'scontinuedtosellwellalthoughpricestendedtofluctuatefollowingquality.IntheBelowBestcategory, BOP/BOPF'swhereimprovedgainedbyRs.20-40perkg,whilsttheothersweregenerallyfirm.Atthelowerendofthemarket,BOP/BOPF's oftensoldaroundlastweek'slevels.NuwaraEliyas-Followingtheseasonalimprovement,BOP'sappreciatedsubstantially,whilsttheBOPF's werefirmandtendeddearerforthelimitednumberofinvoicesonoffer.UdaPussellawaBOP'sweremostlyeasier,whilstthecorresponding BOPF'sgainedbyuptoRs.50perkg.Uva-BetterBOP/BOPF'swereRs.20-40perkgdearer,whilsttheotherssoldaroundlastweek'slevels. CTCteas-ThelimitedavailabilityofBP1'swereoftenreadilyabsorbed,whilstthePF1'smetwithlessdemandandwereoftenRs.20-40per kgeasier,particularlyforteasinthehigherpricebracket. LiquoringteasmetwithimprovedactivityfromJapan.SelectivebuyingfromshipperstotheUK,thecontinentandSouthAfrica,whilst shipperstotheCISandMiddleEastcontinuedtoparticipateasusual. LowGrownstotalledapproximately2.7M/Kgswithallcate",0.3778,0.3778,0.0,"The Nuwara Eliya Region experienced dull weather conditions,",3,The Uva and Udapussellawa regions reported rain throughout the week. The Department of Meteorology expects misty conditions in both regions in the week ahead.,4,Region showed an increase in the,3,"AND WEATHER FOR THE PERIOD 04 - 09 February 2026 Crop Western/Nuwara Eliya Regions The Nuwara Eliya Region experienced dull weather conditions, Crop intake in the Nuwara Eliya and while the Western Region reported bright weather and Western regions were maintained occasional showers throughout the w",3.33,-1.0,-1.0,-1.0,-1.0,167226.0,245835.0,1119831.0,1177536.0,4898035.0,5185038.0,24012876.0,25587189.0,41600.0,50070.0,191600.0,339970.0,5106861.0,5480943.0,25324307.0,27104695.0,305.76,292.79,308.56,417.26,360.2,387.69,362.86,299.73,330.69,1.95,1.91,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_10_2026,10,10TH/11TH March 2026,2026.0,March,Sale of 10 & 11 March 2026.pdf,2026-03-20T00:07:51,10647.0,5153656.0,1268.0,665585.0,13/03/2026,17/03/2026,18/03/2026,"AuctionNo.10concludedtodaywasthe2ndauctionfollowingtherecenttensionintheMiddleEastandnotwithstandingthespeculationof adverserepercussionsvis-à-visoveralldemand/pricesattheauctions-therewasgoodgeneraldemandwithonlytheTippyteasdeclining substantiallyandattimebeingunsellable. TotalAuctionquantitiesdeclinedfurtherwithapproximately5.0M/KgsonofferofwhichEx-Estateofferingstotalled0.75M/Kgs,downfrom 0.8M/Kgsthepreviousweek. OfferingsintheEx-EstatecataloguesshowedlessavailabilityofSelectBestseasonalWesterns,whilstitcontinuedtohaveonofferafairly usefulselectionofteas,particularlyfromtheWesternandNuwaraEliyaregions. BetterWesternBOP/BOPF'swerefirmwithselectBOP,BOPSpandPEKinvoicesappreciatingbyuptoRs.50perkg.IntheBelowBest category,selectbrighterBOP'sappreciatedbyRs.20-40perkg,whilsttheotherswereirregular.CorrespondingBOPF'sinthehigherprice bracketsoldaroundlastlevels,whilsttheotherswerefirmanduptoRs.20perkgdearer.Atthelowerendofthemarket,pricesforBOP's wereirregular,whilstthecorrespondingBOPF'swerefirmanduptoRs.20perkgdearer.NuwaraEliyas'continuedtosellreasonablywell followingquality.UdaPussellawas'wereaweakfeature.Uva-High-pricedBOP'soflastweekdeclinedbyRs.50perkgandmore,whilstthe othersweregenerallyfirm.CorrespondingBOPF'swerefirmanduptoRs.20perkgdearerselectively. High&MidGrownCTCteasshowednosignificantchangeinoverallpricing.CorrespondingLowGrownBP1'sweregenerallyfirm,whilstthe PF1'smetwithbetterdemandandafirmtodearertrendinprices. LowGrownstotalledapproximately2.1M/Kgs.Leafy,Semi-Le",0.3143,0.3143,0.0,The Nuwara Eliya and Western regions experienced bright The,1,Bright weather was reported in the Uva and Uda Pussellawa regions throughout the week. The Department of Meteorology expects misty conditions in the Uva Region during the early hours of the morning in the week ahead.,1,Meteorology. regions reported an increase. Uva/Udapussellawa Regions Bright weather was reported in the Uva and Uda Pussellawa regions throughout the week. The Department of Meteorology expects misty conditions in the Uva Region during the early hour,1,AND WEATHER FOR THE PERIOD 04 - 10 March 2026 Crop Western/Nuwara Eliya Regions The Nuwara Eliya and Western regions experienced bright The crop intake in the Western and weather during the week. Showers are expected in both regions Nuwara Eliya regions reported a during the latter part of the day a,1.0,-1.0,-1.0,-1.0,-1.0,196032.0,305419.0,2297136.0,2052407.0,4063437.0,4624724.0,42324532.0,44598576.0,34000.0,62820.0,370560.0,614336.0,4293469.0,4992963.0,44621668.0,47265319.0,307.18,291.25,306.06,411.75,374.66,386.49,355.81,313.87,330.31,1.93,1.96,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_44_2025,44,11TH/12TH November 2025,2025.0,November,Sale of 11 & 12 November 2025.pdf,2026-03-20T00:07:52,10844.0,5189077.0,1017.0,512551.0,14/11/2025,18/11/2025,19/11/2025,"Auctionofferingstotalled5.2M/Kgs,marginallybelowthepreviousweek. Quality:Overall,fairlysimilarandshowednosignificantchange. Demand:Improveddemandfortheliquoringteas,whilsttheothersmetwithfairdemand. Ex-Estateofferingstotalled0.61M/Kgs,marginallybelowthe0.68M/Kgsonofferthepreviousweek.Qualityofteaswere fairlysimilartolast.Improveddemand,moresoatthelowerendofthemarket. BestWesternBOP's,wherequalitywasmaintained,werefirmandappreciatedbyRs.50-100perkgandmoreforselectlarge leafteas.CorrespondingBOPF's,wherequalitywasmaintained,appreciatedbyRs.50perkg,whilsttheothersweregenerally firm.IntheBelowBestcategory,improvedBOP'sappreciatedbyRs.50perkg,whilsttheothersweregenerallyfirm. CorrespondingBOPF'scommencedRs.20perkgdearerandappreciatedfurtherbyRs.20-40perkgandmoretowardsthe close.Atthelowerend,cleanleafcolouryBOP'swereRs.20-40perkgdearer,whilsttheothersweregenerallyfirm. CorrespondingBOPF'satthecommencementwerefirmandRs.20perkgdearer,andappreciatedbyafurtherRs.20perkgas thesaleprogressed.NuwaraEliyaBOP/BOPF'ssoldaroundlastlevels,whilsttheLeafytypeswereoftenneglectedand remainedunsold.Uva/UdaPussellawaBOP'sgainedbyuptoRs.100perkg,whilstthecorrespondingBOPF'sgainedbyupto Rs.50perkg. High&MediumCTCteascontinuedtosellaroundlastlevels,whilstthecorrespondingLowGrowntypesweremarginally easier. HardlyanyactivityfromshipperstotheUKandthecontinent.ImprovedactivityfromshipperstoChina,JapanandtheCIS togetherwithsomeselectiveinterestfromshipperstotheMiddleEast. LowGrownstotalledapproximately2.4M",0.5484,0.5484,0.0,Bright weather was reported in both regions throughout the The Western and Nuwara Eliya regions week. Showers are expected in the Western and Nuwara Eliya maintained the,3,"Sunny weather was reported in the Uva and Uda Pussellawa regions throughout the week. According to the Department of Meteorology, showers are expected in both regions in the week ahead.",3,"Meteorology. regions reported an increase. Uva/Udapussellawa Regions Sunny weather was reported in the Uva and Uda Pussellawa regions throughout the week. According to the Department of Meteorology, showers are expected in both regions in the week ah",3,"fell by 11.5% in first seven months Kenya’s tea production fell by 11.5% in the first seven months of 2025 to 322.29 million kilograms, down from 364.13 million kilograms during the same period in 2024. The decline was largely attributed to extended dry and cold weather conditions that suppressed yi",3.0,,,,,134264.0,173299.0,9033346.0,5665178.0,4605134.0,4870545.0,211071443.0,205924381.0,20000.0,63050.0,2085259.0,2148336.0,4759398.0,5106894.0,222190048.0,213737895.0,300.5,288.54,321.59,349.3,371.41,395.57,345.78,309.42,342.73,1.93,1.86,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_02_2026,2,12TH/13TH January 2026,2026.0,January,Sale of 12 & 13 January 2026.pdf,2026-03-20T00:07:54,11404.0,5554655.0,879.0,426348.0,16/01/2026,19/01/2026,20/01/2026,"Auctionofferingtotalled6.0M/Kgs.Therewasfairdemandmostlyateasierrates.LessactivityfromIranandtheMiddleEasternmarkets followingtherecentrestrictionsintradingconditions. Ex-Estateofferingswerefairlysimilarandtotalled0.74M/Kgs.Overallqualityofteasonoffershowednosignificantchange. TeasfromtheWesternSlopes-BestWesternBOP/BOPF's-AselectrangeofinvoiceswerefirmandRs.20-40perkgdearer,whilstthe otherswereirregularandofteneasierbyasimilarmargin.IntheBelowBestcategory,BOP's-wherequalitywasmaintained-were reasonablyfirm,whilsttheotherswereirregular.CorrespondingBOPF's-Cleanleaftypessoldaroundlastlevels,whilsttheothersdeclined byRs.20-40perkg.Atthelowerend,BOP'sdeclinedbyuptoRs.50perkg,whilstthecorrespondingBOPF'swerefirmandRs.20perkg easier.Consequently,thepriceparitybetweentheBOP/BOPF'satthelowerendofthemarkethaswidenedsignificantlytoRs.150-200per kginfavourofthelatter.NuwaraEliyaBOP/BOPF'scontinuedtobeaweakfeaturewithmostinvoicesremainingunsoldduetoalackof suitablebids.Uva/UdaPussellawa-BOP's,wherequalitywasmaintained,werefirmanddeclinedbyRs.20-30perkgandmoreforselect invoicesfollowingquality.CorrespondingBOPF's-UdaPussellawa'swereuptoRs.20perkgeasier,whilsttheUva'sgainedbyasimilar marginforselectinvoices. High&MediumGrownCTCteassoldaroundlastweek'slevels,whilsttheLowGrowntypeswereuptoRs.20perkgeasier. SelectivedemandfromshipperstotheUK,thecontinentandSouthAfrica,whilstshipperstoJapan,China,theMiddleEastandtheCISwere reasonablyactivemostlyatlowerlevels. LowGrownstotalledapproximately2.4",-0.1515,-0.1515,0.0,"Both regions reported bright weather throughout the week. The The Western, Nuwara Eliya, Uva and Department of Meteorology expects scattered showers in the Uda Pussellawa regions maintained the Western and Nuwara Eliya regions in the week ahead.",3,The Uva and Uda Pussellawa regions reported rain throughout the week. Showers are expected in both regions in the week ahead according to the Department of Meteorology.,4,Region reported a slight increase. Uva/Udapussellawa Regions The Uva and Uda Pussellawa regions reported rain throughout the week. Showers are expected in both regions in the week ahead according to the Department of Meteorology. Low Growns Sunny wea,4,"AND WEATHER FOR THE PERIOD 07 - 12 January 2026 Crop Western/Nuwara Eliya Regions Both regions reported bright weather throughout the week. The The Western, Nuwara Eliya, Uva and Department of Meteorology expects scattered showers in the Uda Pussellawa regions maintained the Western and Nuwara Eliya",3.67,1.0,1.0,1.0,1.0,174966.0,77364.0,174966.0,77364.0,4751955.0,5287479.0,4751955.0,5287479.0,22000.0,15000.0,22000.0,15000.0,4948921.0,5379843.0,4948921.0,5379843.0,305.53,290.74,291.32,408.91,352.54,363.13,354.82,297.76,300.65,1.92,1.83,1.83,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_40_2025,40,14TH/15TH October 2025,2025.0,October,Sale of 14 & 15 October 2025.pdf,2026-03-20T00:07:55,11103.0,5502438.0,658.0,309458.0,17/10/2025,21/10/2025,22/10/2025,"Auctionofferingstotalled5.5M/Kgs.Therewasfairgeneraldemand. Ex-Estateofferingsweresimilartolastandtotalled0.75M/Kgs.Theselectionofteaswerenotasuseful,particularlyfromthe Westernslopes. WesternHighGrownBOP/BOPF's,wherequalitywasmaintained,werefirmwithafewselectinvoicesappreciatingonlast followingspecialinquiry,whilsttheothersdeclinedbyRs.50perkgandmorefollowingquality.IntheBelowBestcategory, BOP'sinthehigh-pricebracketdeclinedbyRs.50perkgandmore,whilstthecorrespondingBOPF'stoowereirregularand easierfollowingquality.Atthelowerendofthemarket,BOP'sdeclinedbyRs.20-30perkgandmorefollowingquality,whilst thecorrespondingBOPF'swereirregularandtendedeasier.NuwaraEliyas'metwithsluggishdemandwithonlyselectBOP invoicessellingaroundlastweek'spricelevels,whilstthecorrespondingBOPF'sweremostoftenunsold.UdaPussellawas' werebarelysteadyandcontinuedtosellatthelowerendofthemarket.Uva-Selecthigh-pricedBOP'soflastweekdeclined byRs.100perkg,whilsttheothersdeclinedbyuptoRs.50perkg.CorrespondingBOPF'swereRs.20-40perkgeasier. High&MidGrownCTCteas-BP1'shadverylimitedofferings.PF1's-Betterteascontinuedtosellaroundlast,whilstthe otherswereirregular.CorrespondingLowGrownvarietiessoldwellmostlyaroundlastweek'slevels. LessactivityfromshipperstotheUKandSouthAfrica.ShipperstoJapanandChinacontinuedtobequiteactiveatlowerlevels tolast,whilstshipperstotheCISandMiddleEastcontinuedtobefairlyactiveonawidecross-sectionoftheteas. LowGrownstotalledapproximately2.3M/Kgs,withfairdemandwitnessedbyallcategories. IntheLeafy",-0.3333,-0.3333,0.0,The Western and Nuwara Eliya regions reported bright mornings and evening showers throughout the week. Rain is The Western and Nuwara Eliya regions expected in both regions in the week ahead according to the reported a slight increase in the,3,"Both regions reported bright weather and evening showers throughout the week. According to the Department of Meteorology, sporadic showers are expected in the Uva and Uda Pussellawa regions in the week ahead.",3,"regions reported a decrease. Uva/Udapussellawa Regions Both regions reported bright weather and evening showers throughout the week. According to the Department of Meteorology, sporadic showers are expected in the Uva and Uda Pussellawa regions in th",3,AND WEATHER Page No 4 FOR THE PERIOD 08 - 13 October 2025 Crop Western/Nuwara Eliya Regions The Western and Nuwara Eliya regions reported bright mornings and evening showers throughout the week. Rain is The Western and Nuwara Eliya regions expected in both regions in the week ahead according to the ,3.0,-1.0,-1.0,-1.0,-1.0,134899.0,191085.0,8366341.0,5055397.0,4476080.0,5165167.0,192952381.0,186791052.0,44250.0,71046.0,1948069.0,1899176.0,4655229.0,5427298.0,203266791.0,193745625.0,298.84,288.96,318.02,397.49,376.96,390.21,344.58,315.81,335.88,1.95,1.94,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
