sale_id,sale_number,sale_date_raw,sale_year,sale_month,source_file,extracted_at,total_lots,total_kgs,reprint_lots,reprint_quantity,settlement_10pct,settlement_buyers,settlement_sellers,commentary,sentiment_overall,sentiment_ex_estate,sentiment_low_grown,western_nuwara_eliya_weather_desc,western_nuwara_eliya_weather_score,uva_udapussellawa_weather_desc,uva_udapussellawa_weather_score,low_grown_weather_desc,low_grown_weather_score,crop_notes,avg_weather_severity,crop_nuwara_eliya_trend,crop_western_trend,crop_uva_trend,crop_low_grown_trend,private_sales_weekly_2026,private_sales_weekly_2025,private_sales_todate_2026,private_sales_todate_2025,public_auction_weekly_2026,public_auction_weekly_2025,public_auction_todate_2026,public_auction_todate_2025,forward_contracts_weekly_2026,forward_contracts_weekly_2025,forward_contracts_todate_2026,forward_contracts_todate_2025,total_sold_weekly_2026,total_sold_weekly_2025,total_sold_todate_2026,total_sold_todate_2025,fx_usd_2026,fx_usd_2025,fx_usd_2024,fx_gbp_2026,fx_gbp_2025,fx_gbp_2024,fx_eur_2026,fx_eur_2025,fx_eur_2024,fx_jpy_2026,fx_jpy_2025,fx_jpy_2024,avg_qty_mkgs_27th_august_2025,avg_lkr_27th_august_2025,avg_usd_27th_august_2025,gross_lkr_weekly_uva_high_2026,gross_lkr_weekly_uva_high_2025,gross_lkr_todate_uva_high_2026,gross_lkr_todate_uva_high_2025,gross_lkr_weekly_western_high_2026,gross_lkr_weekly_western_high_2025,gross_lkr_todate_western_high_2026,gross_lkr_todate_western_high_2025,gross_lkr_weekly_ctc_high_2026,gross_lkr_weekly_ctc_high_2025,gross_lkr_todate_ctc_high_2026,gross_lkr_todate_ctc_high_2025,gross_lkr_weekly_high_summary_2026,gross_lkr_weekly_high_summary_2025,gross_lkr_todate_high_summary_2026,gross_lkr_todate_high_summary_2025,gross_lkr_weekly_uva_medium_2026,gross_lkr_weekly_uva_medium_2025,gross_lkr_todate_uva_medium_2026,gross_lkr_todate_uva_medium_2025,gross_lkr_weekly_western_medium_2026,gross_lkr_weekly_western_medium_2025,gross_lkr_todate_western_medium_2026,gross_lkr_todate_western_medium_2025,gross_lkr_weekly_ctc_medium_2026,gross_lkr_weekly_ctc_medium_2025,gross_lkr_todate_ctc_medium_2026,gross_lkr_todate_ctc_medium_2025,gross_lkr_weekly_medium_summary_2026,gross_lkr_weekly_medium_summary_2025,gross_lkr_todate_medium_summary_2026,gross_lkr_todate_medium_summary_2025,gross_lkr_weekly_orthodox_low_2026,gross_lkr_weekly_orthodox_low_2025,gross_lkr_todate_orthodox_low_2026,gross_lkr_todate_orthodox_low_2025,gross_lkr_weekly_ctc_low_2026,gross_lkr_weekly_ctc_low_2025,gross_lkr_todate_ctc_low_2026,gross_lkr_todate_ctc_low_2025,gross_lkr_weekly_low_summary_2026,gross_lkr_weekly_low_summary_2025,gross_lkr_todate_low_summary_2026,gross_lkr_todate_low_summary_2025,gross_lkr_weekly_total_2026,gross_lkr_weekly_total_2025,gross_lkr_todate_total_2026,gross_lkr_todate_total_2025,avg_qty_mkgs_29th_october_2025,avg_lkr_29th_october_2025,avg_usd_29th_october_2025,avg_qty_mkgs_30th_september_2025,avg_lkr_30th_september_2025,avg_usd_30th_september_2025,avg_qty_mkgs_26th_november_2025,avg_lkr_26th_november_2025,avg_usd_26th_november_2025,avg_qty_mkgs_29th_april_2025,avg_lkr_29th_april_2025,avg_usd_29th_april_2025,avg_qty_mkgs_07th_may_2025,avg_lkr_07th_may_2025,avg_usd_07th_may_2025,avg_qty_mkgs_14th_may_2025,avg_lkr_14th_may_2025,avg_usd_14th_may_2025,avg_qty_mkgs_21st_may_2025,avg_lkr_21st_may_2025,avg_usd_21st_may_2025,avg_qty_mkgs_28th_may_2025,avg_lkr_28th_may_2025,avg_usd_28th_may_2025,avg_qty_mkgs_04th_june_2025,avg_lkr_04th_june_2025,avg_usd_04th_june_2025,avg_qty_mkgs_11th_june_2025,avg_lkr_11th_june_2025,avg_usd_11th_june_2025,avg_qty_mkgs_18th_june_2025,avg_lkr_18th_june_2025,avg_usd_18th_june_2025,avg_qty_mkgs_25th_june_2025,avg_lkr_25th_june_2025,avg_usd_25th_june_2025,avg_qty_mkgs_01st_july_2025,avg_lkr_01st_july_2025,avg_usd_01st_july_2025,avg_qty_mkgs_02nd_july_2025,avg_lkr_02nd_july_2025,avg_usd_02nd_july_2025,avg_qty_mkgs_08th_july_2025,avg_lkr_08th_july_2025,avg_usd_08th_july_2025,avg_qty_mkgs_16th_july_2025,avg_lkr_16th_july_2025,avg_usd_16th_july_2025,avg_qty_mkgs_23rd_july_2025,avg_lkr_23rd_july_2025,avg_usd_23rd_july_2025,avg_qty_mkgs_30th_july_2025,avg_lkr_30th_july_2025,avg_usd_30th_july_2025
SALE_32_2025,32,19TH/20TH August 2025,2025,August,SALE NO 32-2025.pdf,2026-04-19T10:04:03,11205.0,5502017.0,833.0,438081.0,22/08/2025,26/08/2025,27/08/2025,"Auctionofferingstotalled5.5M/Kgs,downfromthepreviousweek's6.0M/Kgs.TherewasfairgeneraldemandfortheLow Growns,whilsttherewasimprovedactivityfortheHigh&MidGrowns(bothLeafyandSmallLeafteas). Ex-Estateofferingscomprisedof0.73M/Kgs,downfromthe0.80M/Kgsonofferthepreviousweek.Overallqualityofteas showednosignificantchange. BetterWesternBOP/BOPF'sweremarginallyeasier.ImprovedBOP/BOPF'sintheBelowBestcategorygainedbyRs.20-40per kg.PlainerBOP'swerefirm,whilstthecorrespondingBOPF'swerefirmandRs.20perkgdearer.NuwaraEliyas'continuedto beaweakfeaturewithmostBOP/BOPF'sinvoicesremainingunsold.UdaPussellawas'mainlycomprisingofteasatthelower endofthemarketappreciatedbyRs.20-40perkg.UvaseasonalteascontinuedtosellwellwithpricesforBOP/BOPF'sranging betweenRs.2,500-3,400perkgandRs.2,200-2,400perkgrespectively,whilsttheothernon-seasonaltypessoldaroundlast. CTCteascontinuedtosellaroundlastweek'slevels,whilsttherewasmoreactivityallround. AselectionofLeafyseasonalandnon-seasonalteassoldwell. Fairactivityfromshipperstothecontinent,JapanandChina.LessactivityfromshipperstoSouthAfrica,whilstshipperstothe CISandtheMiddleEastcontinuedtobidonawidecross-sectionoftheteas. LowGrownscomprisedofapproximately2.3M/Kgs.TheSemi-Leafy,TippyandPremiumcategoriesexperiencedfairdemand, whilsttheLeafycategorymetwithlessdemand. IntheLeafyandSemi-Leafycatalogues,well-madeBOP1'swerefirm,whilsttheBelowBesttogetherwiththeboldervarieties wereeasier.Teasatthebottommaintained.Well-madeOP1'smaintained,whilstthebalancedeclined.Select",0.3077,0.0,0.3077,"Rain was reported in the Western Region, whilst the Nuwara The Nuwara Eliya, Uva, Uda Pussellawa Eliya Region reported bright mornings and evening showers and Western regions maintained the throughout the week. According to the Department of",3,The Uva and Uda Pussellawa regions reported bright weather and occasional showers throughout the week. The Department of Meteorology expects rain in both regions in the week ahead.,3,"-Leafy 2,033 775,290 LowGrown-SemiLeafy 1,592 673,019 LowGrown-Tippy 1,922 898,050 Quality PremiumFlowery 399 53,112 Overall,similartolast. OffGrades 2,458 1,268,903 Dust 524 458,330 Total 11,205 5,502,017 Re-Prints 833 438,081",3,"AND WEATHER FOR THE PERIOD 13 - 18 August 2025 Crop Western/Nuwara Eliya Regions Rain was reported in the Western Region, whilst the Nuwara The Nuwara Eliya, Uva, Uda Pussellawa Eliya Region reported bright mornings and evening showers and Western regions maintained the throughout the week. Accordin",3.0,1.0,1.0,1.0,1.0,208939.0,118848.0,6745148.0,3979051.0,4962379.0,5151886.0,156950187.0,148304008.0,20000.0,70480.0,1571231.0,1252810.0,5191318.0,5341214.0,165266566.0,153535869.0,297.5,295.08,313.99,400.46,375.51,396.43,345.42,321.01,341.81,2.0,1.99,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_33_2025,33,26TH/27TH August 2025,2025,August,SALE NO 33-2025.pdf,2026-04-19T10:04:12,10912.0,5195301.0,1152.0,586077.0,29/08/2025,02/09/2025,03/09/2025,"Overallauctionofferingsdeclinedfurtherandtotalled5.2M/Kgsofwhichapproximately0.6M/Kgscomprisedofre-prints. Goodgeneraldemandperhapstriggeredbytherestrictedavailability. Ex-Estateofferingscomprisedof0.7M/Kgs.Overallqualityofteasonoffershowednosignificantchangeandanirregular trendinpricesoftenfollowingquality. BetterWesternBOP'sdeclinedbyRs.20-40perkg,whilstthecorrespondingBOPF'swerefirmanduptoRs.50perkgdearer. IntheBelowBestcategory,BOP'sinthehigherpricebracketdeclinedbyRs.20-40perkg,whilsttheotherswerefirm. CorrespondingBOPF'sinthehigherpricebracketwereirregularfollowingquality,whilsttheotherssoldaroundlastweek's levels.Atthelowerendofthemarket,BOP'swerefirmanddearer,whilstthecorrespondingBOPF'sweregenerallyfirm. NuwaraEliyas'weremostlyunsold.UdaPussellawaBOP/BOPF'sgainedbyuptoRs.50perkgandRs.20-40perkg respectively,althoughstillcontinuedtosellatlowerendofthemarket.Uvas'-Seasonalteascontinuedtosellwellthoughat slightlylowerlevelstolastwiththeBOP'srangingbetweenRs.2,400-2,900perkgandthecorrespondingBOPF'sselling betweenRs.1,800-1,900perkg.Othernon-seasonalteassoldaroundlastweek'slevels. CTCteasweregenerallyfirm,whilstthecorrespondingLowGrownvarietieswitnessedalittlemorebuyeractivitythisweek. AselectionofliquoringLargeLeafteasattractedfairlyusefulsupportandsoldwell. SelectiveinterestfromshipperstotheUK.Fairactivityfromshippertothecontinent,JapanandperhapsChina.Lessactivity fromshipperstoSouthAfrica,whilstshipperstotheMiddleEastandtheCIScontinuedtooperateasusual. LowGrownstotall",0.3333,0.3333,0.0,The Western and Nuwara Eliya regions reported bright weather The Western and Nuwara Eliya regions throughout the week. Intermittent showers are expected in both maintained the,3,"Sunny weather was reported in the Uva and Uda Pussellawa regions throughout the week. According to the Department of Meteorology, rain is expected in the Uda Pussellawa and Uva regions in the week ahead.",4,"-Leafy 2,104 796,831 LowGrown-SemiLeafy 1,587 647,166 LowGrown-Tippy 1,937 882,373 Quality PremiumFlowery 442 57,284 Overall,similartolast. OffGrades 2,210 1,132,197 Dust 469 388,137 Total 10,912 5,195,301 Re-Prints 1,152 586,077",3,"AND WEATHER FOR THE PERIOD 19 - 26 August 2025 Crop Western/Nuwara Eliya Regions The Western and Nuwara Eliya regions reported bright weather The Western and Nuwara Eliya regions throughout the week. Intermittent showers are expected in both maintained the crop intake, whilst the regions in the week",3.33,-1.0,-1.0,-1.0,-1.0,200055.0,125050.0,6945204.0,4104102.0,4758500.0,4977433.0,161708687.0,153281441.0,24000.0,84260.0,1595231.0,1337070.0,4982555.0,5186743.0,170249122.0,158722613.0,298.47,295.08,313.99,400.81,375.51,396.43,345.88,321.01,341.81,2.01,1.99,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_38_2025,38,29TH/30TH September 2025,2025,September,Sale of  29 & 30 September 2025.pdf,2026-04-19T10:04:19,10039.0,4865936.0,772.0,378620.0,03/10/2025,07/10/2025,08/10/2025,"Auctionofferingsdeclinedandtotalled4.8M/Kgs,thelowestonoffersinceSaleNo.16of22and24April2024(4.7M/Kgs). Ex-Estateofferingsweremaintainedaround0.6M/Kgs.ThelimitedavailabilityofHigh&MidGrownliquoringBOP/BOPF's continuedtosellwell,whilsttheLowGrowns/LargeLeafteasmetwithmixeddemand. IntheEx-Estatecatalogue,overallqualityofteaswerereasonablymaintainedandinthebackdropoflimitedavailability,there wasgooddemand. IntheBestWesterncategory,BOP's-Selectinvoices,wherequalitywasmaintained,werefirmanduptoRs.50perkgdearer, whilsttheotherswereirregularandeasierbyasimilarmargin.CorrespondingBOPF's-Selecthigh-pricedteaswereoften irregularandeasier,whilsttheotherswherequalitywasmaintainedwerefirmwithafewselectinvoicesappreciating followingspecialinquiry.IntheBelowBestcategory,selectimprovedBOP'sappreciatedbyRs.50perkgandmore,whilstthe otherswereirregularfollowingquality.CorrespondingBOPF's-ImprovedteasappreciatedbyRs.50perkgandmore,whilst theotherswerefirmanddearertoalesserextent.Atthelowerend,BOP/BOPF'sweremostlyfirmwithselectBOPFinvoices appreciatingbyuptoRs.20perkg.NuwaraEliyaBOP/BOPF'smostlysoldaroundlast.UdaPussellawaBOP'swereirregular. CorrespondingBOPF's-Cleanleaftypeswerefirm,whilsttheotherswereirregular.UvaBOP'sweremostlyunsoldduetoa lackofsuitablebids.CorrespondingBOPF'swerefirmandRs.20perkgdearerforthebettersorts,whilsttheotherswere lowerbyasimilarmarginandattimesunsold. High&MidGrownCTCteas-BP1'shadhardlyanyofferings,whilstthePF1'swerefirmandselectivelydearerbyRs.20perkg andmore.LowGr",0.0952,0.0952,0.0,The Western and Nuwara Eliya regions reported bright mornings and occasional evening showers throughout the The Western and Nuwara Eliya regions week. Intermittent showers are expected in both regions in reported a slight increase in the,3,Both regions reported bright weather and intermittent showers throughout the week. The Department of Meteorology expects rain in both regions in the week ahead.,3,"-Leafy 1,825 678,446 LowGrown-SemiLeafy 1,479 610,871 LowGrown-Tippy 1,802 853,777 Quality PremiumFlowery 433 57,887 Overall,similartolast. OffGrades 1,948 998,553 Dust 456 396,629 Total 10,039 4,865,936 Re-Prints 772 378,620",3,AND WEATHER FOR THE PERIOD 24 - 29 September 2025 Crop Western/Nuwara Eliya Regions The Western and Nuwara Eliya regions reported bright mornings and occasional evening showers throughout the The Western and Nuwara Eliya regions week. Intermittent showers are expected in both regions in reported a s,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,298.76,299.71,318.73,400.06,398.63,389.17,348.99,331.33,337.85,1.99,2.07,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_34_2025,34,01ST/02ND September 2025,2025,September,Sale of 1 & 2 September 2025.pdf,2026-04-19T10:04:27,10619.0,5105188.0,1039.0,503557.0,04/09/2025,08/09/2025,09/09/2025,"Auctionofferingsdeclinedfurtherandtotalled5.1M/Kgsthisweek,ofwhichapproximately0.5M/Kgscomprisedofre-prints. Onceagain,improveddemandinthebackdropoflimitedavailability. Ex-Estateofferingstoowerelowertolastandtotalled0.64M/Kgs.OverallqualityofteasfromtheWestenslopeswere marginallyimproved,whilsttheNuwaraEliyas'/UdaPussellawas'wereirregular.Uvas'werelimitedtonon-seasonalteasthis week. FromtheWesternslopes,BestavailableBOP/BOPF'swereupbyRs.50perkgandRs.20-40perkgrespectively.IntheBelow Bestcategory,BOP'sgainedbyRs.20-40perkgandmore,whilstthecorrespondingBOPF'sgainedbyRs.50perkgandmore forselectinvoices.Atthelowerendofthemarket,BOP/BOPF'sgainedbyRs.50perkgandmoreforthecleanleaftypes. NuwaraEliyas'wereperhapstheonlydisappointingfeaturewheremostBOP/BOPF'sremainedunsold.UdaPussellawa BOP/BOPF'swereoftenfirmandRs.20-40perkgdearerthoughstillcontinuedtosellatthelowerendofthemarket.Uvas' hadnoseasonalteasonoffer,whilstothernon-seasonalBOP/BOPF'scontinuedtosellaroundlastweek'slevels. High&MediumGrownCTCteas-BP1'shadhardlyanyofferings.PF1's-Bettersortsweregenerallyfirmsubjecttoquality, whilstagreatermajorityofthepoorersortsatthelowerendofthemarketremainedunsold.CorrespondingLowGrowntypes continuedtosellwell. LessactivityfromshipperstotheUKandthecontinent,whilstshipperstoJapan,China,theCISandtheMiddleEastcontinued tooperatefairlyactively. LowGrownstotalledapproximately2.1M/Kgs.Allcategoriesmetwithfairdemand. IntheLeafyandSemi-Leafycatalogues,well-madeBOP1'swerefirm,whilsttheBelowBesttogeth",0.2727,0.2727,0.0,"Bright mornings and evening showers were reported in the Western and Nuwara Eliya regions throughout the week. The Western and Nuwara Eliya regions According to the Department of Meteorology, sporadic showers maintained the",3,The Uva and Uda Pussellawa regions reported sunny weather throughout the week. The Department of Meteorology expects showers in both regions in the week ahead.,3,"-Leafy 1,947 744,017 LowGrown-SemiLeafy 1,410 585,645 LowGrown-Tippy 1,791 818,511 Quality PremiumFlowery 352 44,608 Westernswereselectivelybrighterto OffGrades 2,556 1,280,176 last.NuwaraEliyas/UdaPussellawas wereirregular.Uvashadnoseasonal Dust 510",1,"AND WEATHER FOR THE PERIOD 27 August - 01 September 2025 Crop Western/Nuwara Eliya Regions Bright mornings and evening showers were reported in the Western and Nuwara Eliya regions throughout the week. The Western and Nuwara Eliya regions According to the Department of Meteorology, sporadic showers ",2.33,1.0,1.0,1.0,1.0,165981.0,82693.0,7111185.0,4186795.0,4541661.0,5030855.0,166249998.0,158312296.0,20000.0,96180.0,1615231.0,1433250.0,4727642.0,5209728.0,174976414.0,163932341.0,298.3,296.36,317.96,402.18,389.53,399.24,347.91,329.29,341.98,2.02,2.03,2.16,2025.0,2025.0,2025.0,1078.53,1155.32,1038.76,1114.09,1159.31,1163.53,1093.72,1192.96,1101.42,1000.1,1071.21,1106.24,1128.35,1160.69,1075.71,1167.57,1097.71,1095.6,1068.68,1144.57,1015.67,1012.61,1004.38,1070.98,927.54,949.03,940.02,978.34,1039.68,1038.77,1025.62,1096.09,1314.25,1304.65,1260.54,1380.88,976.92,948.61,980.03,1002.99,1289.61,1280.84,1245.12,1356.55,1221.77,1212.16,1172.55,1271.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_44_2025,44,11TH/12TH November 2025,2025,November,Sale of 11 & 12 November 2025.pdf,2026-04-19T10:04:34,10844.0,5189077.0,1017.0,512551.0,14/11/2025,18/11/2025,19/11/2025,"Auctionofferingstotalled5.2M/Kgs,marginallybelowthepreviousweek. Quality:Overall,fairlysimilarandshowednosignificantchange. Demand:Improveddemandfortheliquoringteas,whilsttheothersmetwithfairdemand. Ex-Estateofferingstotalled0.61M/Kgs,marginallybelowthe0.68M/Kgsonofferthepreviousweek.Qualityofteaswere fairlysimilartolast.Improveddemand,moresoatthelowerendofthemarket. BestWesternBOP's,wherequalitywasmaintained,werefirmandappreciatedbyRs.50-100perkgandmoreforselectlarge leafteas.CorrespondingBOPF's,wherequalitywasmaintained,appreciatedbyRs.50perkg,whilsttheothersweregenerally firm.IntheBelowBestcategory,improvedBOP'sappreciatedbyRs.50perkg,whilsttheothersweregenerallyfirm. CorrespondingBOPF'scommencedRs.20perkgdearerandappreciatedfurtherbyRs.20-40perkgandmoretowardsthe close.Atthelowerend,cleanleafcolouryBOP'swereRs.20-40perkgdearer,whilsttheothersweregenerallyfirm. CorrespondingBOPF'satthecommencementwerefirmandRs.20perkgdearer,andappreciatedbyafurtherRs.20perkgas thesaleprogressed.NuwaraEliyaBOP/BOPF'ssoldaroundlastlevels,whilsttheLeafytypeswereoftenneglectedand remainedunsold.Uva/UdaPussellawaBOP'sgainedbyuptoRs.100perkg,whilstthecorrespondingBOPF'sgainedbyupto Rs.50perkg. High&MediumCTCteascontinuedtosellaroundlastlevels,whilstthecorrespondingLowGrowntypesweremarginally easier. HardlyanyactivityfromshipperstotheUKandthecontinent.ImprovedactivityfromshipperstoChina,JapanandtheCIS togetherwithsomeselectiveinterestfromshipperstotheMiddleEast. LowGrownstotalledapproximately2.4M",0.5862,0.5862,0.0,Bright weather was reported in both regions throughout the The Western and Nuwara Eliya regions week. Showers are expected in the Western and Nuwara Eliya maintained the,3,"Sunny weather was reported in the Uva and Uda Pussellawa regions throughout the week. According to the Department of Meteorology, showers are expected in both regions in the week ahead.",3,"-Leafy 2,014 758,916 LowGrown-SemiLeafy 1,624 680,377 LowGrown-Tippy 2,003 927,762 Quality PremiumFlowery 409 57,090 WesternstogetherwiththeNuwara OffGrades 2,396 1,229,939 Eliyaswerebarelymiantained,whilst theUva/UdaPussellawasandLow Dust 430 367,46",3,"fell by 11.5% in first seven months Kenya’s tea production fell by 11.5% in the first seven months of 2025 to 322.29 million kilograms, down from 364.13 million kilograms during the same period in 2024. The decline was largely attributed to extended dry and cold weather conditions that suppressed yi",3.0,,,,,134264.0,173299.0,9033346.0,5665178.0,4605134.0,4870545.0,211071443.0,205924381.0,20000.0,63050.0,2085259.0,2148336.0,4759398.0,5106894.0,222190048.0,213737895.0,300.5,288.54,321.59,349.3,371.41,395.57,345.78,309.42,342.73,1.93,1.86,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_40_2025,40,14TH/15TH October 2025,2025,October,Sale of 14 & 15 October 2025.pdf,2026-04-19T10:04:41,11103.0,5502438.0,658.0,309458.0,17/10/2025,21/10/2025,22/10/2025,"Auctionofferingstotalled5.5M/Kgs.Therewasfairgeneraldemand. Ex-Estateofferingsweresimilartolastandtotalled0.75M/Kgs.Theselectionofteaswerenotasuseful,particularlyfromthe Westernslopes. WesternHighGrownBOP/BOPF's,wherequalitywasmaintained,werefirmwithafewselectinvoicesappreciatingonlast followingspecialinquiry,whilsttheothersdeclinedbyRs.50perkgandmorefollowingquality.IntheBelowBestcategory, BOP'sinthehigh-pricebracketdeclinedbyRs.50perkgandmore,whilstthecorrespondingBOPF'stoowereirregularand easierfollowingquality.Atthelowerendofthemarket,BOP'sdeclinedbyRs.20-30perkgandmorefollowingquality,whilst thecorrespondingBOPF'swereirregularandtendedeasier.NuwaraEliyas'metwithsluggishdemandwithonlyselectBOP invoicessellingaroundlastweek'spricelevels,whilstthecorrespondingBOPF'sweremostoftenunsold.UdaPussellawas' werebarelysteadyandcontinuedtosellatthelowerendofthemarket.Uva-Selecthigh-pricedBOP'soflastweekdeclined byRs.100perkg,whilsttheothersdeclinedbyuptoRs.50perkg.CorrespondingBOPF'swereRs.20-40perkgeasier. High&MidGrownCTCteas-BP1'shadverylimitedofferings.PF1's-Betterteascontinuedtosellaroundlast,whilstthe otherswereirregular.CorrespondingLowGrownvarietiessoldwellmostlyaroundlastweek'slevels. LessactivityfromshipperstotheUKandSouthAfrica.ShipperstoJapanandChinacontinuedtobequiteactiveatlowerlevels tolast,whilstshipperstotheCISandMiddleEastcontinuedtobefairlyactiveonawidecross-sectionoftheteas. LowGrownstotalledapproximately2.3M/Kgs,withfairdemandwitnessedbyallcategories. IntheLeafy",-0.3939,-0.3939,0.0,The Western and Nuwara Eliya regions reported bright mornings and evening showers throughout the week. Rain is The Western and Nuwara Eliya regions expected in both regions in the week ahead according to the reported a slight increase in the,3,"Both regions reported bright weather and evening showers throughout the week. According to the Department of Meteorology, sporadic showers are expected in the Uva and Uda Pussellawa regions in the week ahead.",3,"-Leafy 1,845 687,381 LowGrown-SemiLeafy 1,655 698,027 LowGrown-Tippy 1,875 886,077 Quality PremiumFlowery 422 57,647 High&MidGrownswereirregularand OffGrades 2,362 1,230,566 barelymaintained,whilsttheLow Grownsweresimilartolast. Dust 578 518,667 Tota",3,AND WEATHER Page No 4 FOR THE PERIOD 08 - 13 October 2025 Crop Western/Nuwara Eliya Regions The Western and Nuwara Eliya regions reported bright mornings and evening showers throughout the week. Rain is The Western and Nuwara Eliya regions expected in both regions in the week ahead according to the ,3.0,-1.0,-1.0,-1.0,-1.0,134899.0,191085.0,8366341.0,5055397.0,4476080.0,5165167.0,192952381.0,186791052.0,44250.0,71046.0,1948069.0,1899176.0,4655229.0,5427298.0,203266791.0,193745625.0,298.84,288.96,318.02,397.49,376.96,390.21,344.58,315.81,335.88,1.95,1.94,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALE_48_2025,48,15TH/16TH December 2025,2025,December,Sale of 15 & 16 December 2025_1765962768.pdf,2026-04-19T10:04:44,11648.0,5758309.0,756.0,364463.0,19/12/2025,22/12/2025,23/12/2025,"Auctionofferingstotalled6.0M/Kgs,recordingasignificantincreasefromthe5.2M/Kgsonofferthepreviousweek.Therewasgood generaldemand. Ex-Estateofferingscomprisedof0.79M/Kgs,amarginalincreasefromthe0.71M/Kgsonofferthepreviousweek.Overallqualityofteas showednosignificantchange.Gooddemandandgenerally,afirmtomarginallydearertrendinprices. Westerns'intheBestcategoryweremarginallyweakertoagreatextent,whilstimprovedandbrightersortsintheBelowBestcategory showedanappreciation.Betterdemandandafirmtomarginallydearertrendinpricesatthelowerendofthemarket.NuwaraEliyas' continuedsluggish,whilsttheUva/UdaPussellawas'soldaroundlastlevelswithnosignificantchangeintheoverallpricestructure. High&MediumGrownCTCteas-BP1'shadhardlyanyofferings.PF1'swerefirmandgainedbyRs.20perkgandmore,whilstthe correspondingLowGrownPF1'sweakenedbyasimilarmarginandmore. Overallpricesareencouragingperhapsfollowingsomeseasonalinterest. ShippertotheUK,thecontinentandSouthAfricacontinuedtobeselective,whilsttherewasfairactivityfromshippertoChina,Japan,the CISandtheMiddleEast. LowGrownstotalledapproximately2.4M/Kgs.Leafy,Semi-Leafy,Tippycategoriesmetwithfairdemand,whilstthePremiumcategory witnessedgooddemand. IntheLeafyandSemi-Leafycatalogues,BOP1'singeneralwerefullyfirm.High-pricedOP1'smaintained,whilsttheBestandBelowBest varietiesappreciated.Teasatthelowerenddeclinedsubstantially.High-pricedOP'swereeasier,whilsttheBestandBelowBesttogether withtheshortvarietieswerefirm.Teasatthelowerendwereeasier.High-pricedOPA'sweredearer,whil",0.3333,0.3333,0.0,Bright mornings and evening showers were reported in both The Western and Nuwara Eliya regions regions throughout the week. According to the Department of maintained the,3,Rain was reported in the Uva and Uda Pussellawa regions throughout the week. The Department of Meteorology expects heavy showers in both regions in the week ahead.,4,"-Leafy 2,094 808,831 LowGrown-SemiLeafy 1,722 724,589 LowGrown-Tippy 1,998 917,888 Quality PremiumFlowery 366 48,156 Overall,similartolast. OffGrades 2,409 1,243,689 Dust 515 457,498 Total 11,648 5,758,309 Re-Prints 756 364,463",3,"-specific tools that support carbon reporting, regenerative agriculture, and industry-wide environmental goals. Source: Africa Business News (Extracts), Courtesy: Tea Exporters’ Association Sri Lanka",3.33,,,,,274893.0,142517.0,10133599.0,6133159.0,4682978.0,4262590.0,229436758.0,224655080.0,36800.0,58600.0,2256139.0,2379756.0,4994671.0,4463707.0,241826496.0,233167995.0,305.34,286.19,322.68,406.85,360.91,405.36,357.02,298.63,346.81,1.95,1.9,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
